Smiles,Standard Value
FC(F)(F)CC(=O)N1CCN(CC1)Cc1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1cn(nc1)C,1
FC(F)(F)CC(=O)N1CCN(CC1)Cc1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1cn(nc1)CC1CC1,0
FC(F)(F)CC(=O)N1CCN(CC1)Cc1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1ncnc(c1)C,1
FC(F)(F)CC(=O)N1CCN(CC1)Cc1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1onc(n1)C,1
FC(F)(F)CC(=O)N1CCN(CC1)Cc1cc(ncc1)Nc1[nH]c2cc(ccc2n1)C#N,1
FC(F)(F)CC(=O)N1CCN(CC1)[C@H](C)c1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1ncnc(OCC2CC2)c1,0
FC(F)(F)CC(=O)N1CCN(CC1)[C@H](C)c1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1ncnc(c1)C,0
FC(F)(F)CC(=O)N1CCN(CC1)[C@H](C)c1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1onc(n1)C,0
FC(F)(F)CC(=O)N1CC[NH+](CC1)Cc1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1cc(ncc1)N(C)C,1
FC(F)(F)CC(=O)N1CC[NH+](CC1)Cc1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1cn(nc1)CC,0
FC(F)(F)CC(=O)N1CC[NH+](CC1)Cc1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1ncnc(N(C)C)c1,0
FC(F)(F)CC(=O)N1CC[NH+](CC1)[C@H](C)c1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1ncnc(c1)COC,0
FC(F)(F)CC(=O)N1CC[NH+](CC1)[C@H](C)c1cc(ncc1)Nc1[nH]c2cc(ccc2n1)-c1ncncc1OC(C)C,1
FC(F)(F)CCC1c2[nH]c(cc2C(=O)NC1)-c1nc(ncc1)N,1
FC(F)(F)CNc1nc(nc2[nH]ccc12)Nc1ccc(cc1)C(=O)NCCC,0
FC(F)(F)Oc1ccc(cc1)-c1cc2c([nH]cc2-c2nc(ncc2)N)nc1,1
FC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ncnc(NC)c3)cc2)ccc1C[NH+]1CC[NH+](CC1)CC,1
FC(F)(F)c1cc(ccc1)-c1cc2c([nH]cc2-c2nc(ncc2)N)nc1,1
FC(F)(F)c1cc(ccc1)-c1n2N=C(OC)C=Cc2nc1,0
FC(F)(F)c1cc(ccc1)-c1n2[NH+]=C(N[C@@H](CC)CO)C=Cc2nc1,0
FC(F)(F)c1cc(ccc1)\C=C\c1n2[NH+]=C(N[C@@H](CC)CO)C=Cc2nc1,0
FC(F)(F)c1ccc(cc1)-c1cc2c([nH]cc2-c2nc(ncc2)N)nc1,1
FC(F)(F)c1ccc(cc1)-c1n2[NH+]=C(N[C@@H](CC)CO)C=Cc2nc1,0
FC(F)(F)c1ccc(cc1)C=1Oc2c(C(=O)C=1)c(O)cc(O)c2[C@H]1CC[NH+](C[C@H]1O)C,1
FC(F)(F)c1cnc(nc1-c1n[nH]c2c1cccc2)N[C@H]1CCCNC1,1
FC(F)(F)c1ncc(cc1)CNc1nc(nc2n(cnc12)C(C)C)N[C@H]([C@H](O)C)CC,1
FC1(F)CN(C1)C(=O)C[NH+]1CCC(=CC1)c1[nH]c2nccc3-c4cc(F)ccc4N(Cc1c23)C,1
FCC[C@@H]1c2[nH]c(cc2C(=O)NC1)-c1nc(ncc1)N,1
FCC[C@H]1c2[nH]c(cc2C(=O)NC1)-c1nc(ncc1)N,1
F[B-]1(F)[N+]=2C(C=CC=2CCC(=O)NCCOCCOCCOCC[NH+](C)[C@@H]2C[C@H]3O[C@@](n4c5c(c6c(c7c8c(n3c57)cccc8)C(=O)NC6)c3c4cccc3)(C)[C@@H]2OC)=Cc2n1c(cc2C)C,1
F[B-]1(F)[N+]=2C(C=CC=2CCC(=O)NCCOCCOCCOCC[NH2+][C@@H]2C[C@H]3O[C@@](n4c5c(c6c(c7c8c(n3c57)cccc8)C(=O)NC6)c3c4cccc3)(C)[C@@H]2OC)=Cc2n1c(cc2C)C,1
Fc1c(\C=C\C=2Oc3c(C(=O)C=2)c(O)cc(O)c3[C@H]2CC[NH+](C[C@H]2O)C)c(F)c(F)c(F)c1F,1
Fc1c(cccc1F)-c1c2cc([nH]c2ncc1)C=1CCN(CC=1)C(=O)NC,1
Fc1c(cccc1F)-c1c2cc([nH]c2ncc1)C=1CC[NH+](CC=1)CC(=O)N(C)C,1
Fc1c2-c3c(N(Cc4c2c([nH]c4C=2CC[NH+](CC=2)C2CCC(CC2)C(=O)[O-])nc1)C)cccc3,1
Fc1c2-c3c(N(Cc4c2c([nH]c4C=2CC[NH+](CC=2)C2CCC(CC2)CC(=O)[O-])nc1)C)cccc3,1
Fc1c2-c3c(N(Cc4c2c([nH]c4C=2CC[NH+](CC=2)CC(=O)N(C)C)nc1)C)cccc3,1
Fc1c2-c3c(N(Cc4c2c([nH]c4C=2CC[NH2+]CC=2)nc1)C)cccc3,1
Fc1cc(-c2c3c([nH]c(C4CCNCC4)c3C)ncc2)c(OC)cc1,1
Fc1cc(-c2c3c([nH]c(C=4CCN(CC=4)C(=O)NC)c3C#N)ncc2)c(OC)cc1,1
Fc1cc(-c2c3c([nH]c(C=4CCN(CC=4)CC(=O)N(C)C)c3C#N)ncc2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2(O)CCNCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2(O)CCOCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CC(N)CCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCC(N)CC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCC(NCC(O)CO)CC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCC(NCC3CC3C(O)=O)CC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCC(NCCCC(O)=O)CC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCC([NH2+]CC3CC3C(OCC)=O)CC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCC([NH2+]CCCC(OC)=O)CC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCCCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCCCNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCCN(C2)C(=O)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCCN(C2)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCCN(C2)CCCN)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCCN(C2)CCCNC(OCc2ccccc2)=O)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCCN(C2)CCO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCCNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCC[NH+](C2)CCOC)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCC[NH2+]C2)c(OC)cc1F,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)C(=O)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)C2CCN(C2)C(OC(C)(C)C)=O)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)C2CCNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)C2CCOCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)CC2CCCOC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)CC2CCOCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)CCN)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)CCN2CCOCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)CCNC(OC(C)(C)C)=O)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)CCO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)Cc2cccnc2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)Cc2ccncc2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(C2)Cc2ncccc2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)C(=O)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)C(=O)CN2CCC(O)CC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)C(=O)CN2CCCCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)C(=O)CN2CCOCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)C(=O)CNC2CCC(O)CC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)C(=O)CNCCO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)C(=O)CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)CC(=O)N(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)CC(=O)N(C)C2CC(O)C2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)CC(=O)N(CCO)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)CC(=O)N)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)CC(=O)N2CC(O)C2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)CC(=O)N2CCC[C@H]2CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)CC(=O)NC2CC(O)C2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)CC(O)CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCN(CC2)CCN2CCOCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CCNCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CC[NH+](CC2)CC(=O)NC)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CC[NH2+]CC2)c(OC)cc1F,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CN(C2)C(=O)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CN(C2)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CN(C2)CC2CCOCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CN(C2)CCN)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CN(C2)CCN2CCOCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CN(C2)CCO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CN(C2)Cc2ccncc2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2CNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2N(CCC2)C(=O)C)c(OC)cc1,0
Fc1cc(-c2c3cc([nH]c3ncc2)C2N(CCC2)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2NCCC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2OCC(NC2)(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2OCCN(C2)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C2OCCNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC(N(CC=2)CC(=O)N(C)C)(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC(N(CC=2)CC(=O)N2CC(O)C2)(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC3C(C=2)CN(C3)C(=O)C2CC(O)C2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC3C(C=2)CN(C3)C(=O)CC#N)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC3C(C=2)CN(C3)C(=O)CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC3C(C=2)CN(C3)CC(=O)N2CC(O)C2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC3C(C=2)CN(C3)CC(=O)N2CCC[C@H]2CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC3N(C(C=2)CC3)C(=O)CN2CC(O)C2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC3N(C(C=2)CC3)C(=O)Cn2c3ncccc3cc2OC)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC3N(C(C=2)CC3)CC(=O)N(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CC3N(C(C=2)CC3)CC(=O)N(CCO)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCC(CC=2)C(O)=O)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCC(N3CCC[C@H]3C(O)=O)CC=2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCC(N[C@@H](C(C)(C)C)C(O)=O)CC=2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCC(N[C@H](C(C)C)C(O)=O)CC=2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC(=O)N(C)C)[C@@H](C=2)CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC(=O)N(C)C)[C@H](C=2)CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C(=O)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C(=O)CC#N)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C(=O)CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C(=O)NC#N)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C(=O)NC)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C(=O)NC)c(OC)cc1F,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C(=O)Nc2cn(nc2)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C(=O)[C@@H]2NC[C@H](O)C2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C2CCC(CC2)C(O)=O)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)C2CCC(CC2)CC(O)=O)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)CC(=O)N(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)CC(=O)N)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)CC(=O)N2CC(O)C2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)CC(=O)N2CCC[C@H]2C(=O)N)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)CC(=O)N2CCC[C@H]2CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)CC(O)=O)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)CC(O)CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)CC(OC(C)(C)C)=O)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCN(CC=2)Cc2ccc(NC(=O)C)cc2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2CCNCC=2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2C[C@@H](N(CC=2)CC(=O)N(C)C)CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2C[C@@H]3[C@H](C=2)CN(C3)C(=O)NC)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2C[C@H](N(CC=2)CC(=O)N(C)C)CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)C=2C[C@H]3[C@@H](C=2)CN(C3)C(=O)NC)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)[C@@H]2CCCNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)[C@@H]2CCNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)[C@H]2CCCNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2)[C@H]2CCNC2)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2C#N)C2CCN(CC2)CC(=O)N(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2C#N)C2CCN(CC2)CC(=O)N2CCC[C@H]2CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2C#N)C=2CC3C(C=2)C[NH+](C3)CC(=O)N(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2C#N)C=2CC3C(C=2)C[NH+](C3)CC(=O)N2CCC[C@H]2CO)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2C#N)C=2CC3[NH+](C(C=2)CC3)CC(=O)N(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2C#N)C=2CC[NH+](CC=2)CC(=O)N(C)C)c(OC)cc1,1
Fc1cc(-c2c3cc([nH]c3ncc2C#N)C=2CC[NH+](CC=2)CC(=O)N2CCC[C@H]2CO)c(OC)cc1,1
Fc1cc(-c2ncnc(NC(=O)C3CCCNC3)c2)c(OC)cc1,1
Fc1cc(-c2ncnc(NC(=O)Cc3cccnc3)c2)c(OC)cc1,1
Fc1cc(-c2ncnc(NC(=O)Cc3ccncc3)c2)c(OC)cc1,1
Fc1cc(CNc2nc(nc3n(cnc23)C(C)C)N[C@@H](C(O)C)CC)c(O)cc1,1
Fc1cc(CNc2nc(nc3n(cnc23)C(C)C)N[C@H](CC)CO)c(O)cc1,1
Fc1cc(F)c(nc1-c1c2cc([nH]c2ncc1)C1CCN(CC1)C(=O)CO)NCc1cc(F)ccc1,1
Fc1cc(F)c(nc1-c1c2cc([nH]c2ncc1)C1CCN(CC1)C(=O)NC)NCc1cc(F)ccc1,1
Fc1cc(F)c(nc1-c1c2cc([nH]c2ncc1)C1CCNCC1)NCc1cc(F)ccc1,1
Fc1cc(NC(=O)C2(CC2)C(=O)Nc2ccc(F)cc2)ccc1Oc1c2cc(OC)c(OCCC[NH+]3CCOCC3)cc2ncc1,0
Fc1cc(OC)c(cc1)-c1c2cc([nH]c2ncc1)C1CCC[NH+](C1)C,1
Fc1cc(OC)c(cc1)-c1c2cc([nH]c2ncc1)C1CCC[NH2+]C1,1
Fc1cc(OC)c(cc1)-c1c2cc([nH]c2ncc1)C1CC[NH+](CC1)C,1
Fc1cc(OC)c(cc1)-c1c2cc([nH]c2ncc1)C1CC[NH2+]C1,1
Fc1cc(OC)c(cc1)-c1c2cc([nH]c2ncc1)C1CC[NH2+]CC1,1
Fc1cc(OC)c(cc1)-c1c2cc([nH]c2ncc1)C1OCC([NH2+]C1)(C)C,1
Fc1cc(OC)c(cc1)-c1c2cc([nH]c2ncc1)C1OCC[NH+](C1)C,1
Fc1cc(OC)c(cc1)-c1c2cc([nH]c2ncc1)C1OCC[NH2+]C1,1
Fc1cc(OC)c(cc1)-c1cc(ncc1)NC(=O)C1CC(NC(=O)C)CC1,1
Fc1cc(OC)c(cc1)-c1cc(ncc1)NC(=O)[C@@H]1C[C@H](NC(=O)C)CCC1,1
Fc1cc(OC)c(cc1)-c1cc(ncc1)NC(=O)[C@H]1C[C@@H](NC(=O)C)CC1,1
Fc1cc(OC)c(cc1)-c1nc(ncc1)Nc1cc(ccc1)Cn1c2c(nc1)cccc2,1
Fc1cc(OC)c(cc1)-c1nc(ncc1)Nc1ccc(cc1)C(=O)[N-]c1onc(C)c1C,1
Fc1cc(OC)c(cc1)-c1nc(ncc1)Nc1ccc(cc1)C(=O)[O-],1
Fc1cc(OC)c(cc1Nc1nc(ccn1)-c1ccccc1OC)C(=O)N,0
Fc1cc(cc(F)c1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCN(CC1)C(=O)CO,1
Fc1cc(cc(F)c1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCNCC1,1
Fc1cc(cc(F)c1C(=O)c1c[nH]c-2nncc-2c1OCCCC)C,0
Fc1cc(ccc1)-c1cc2c([nH]cc2-c2nc(ncc2)N)nc1,1
Fc1cc(ccc1)CNc1nc(ccc1)-c1c2cc([nH]c2ncc1)C1CC(N)CCC1,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCN(CC1)C(=O)C,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCN(CC1)C(=O)CO,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCN(CC1)C(=O)NC,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCNCC1,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CC[NH+](CC1)C,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCC(CC=1)C(=O)N,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCC(CC=1)C(O)=O,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCN(CC=1)C(=O)CO,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCN(CC=1)C(=O)NC,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCN(CC=1)CC(O)CO,1
Fc1cc(ccc1)CNc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCNCC=1,1
Fc1cc(ccc1)CNc1nc(nc2n(cnc12)C(C)C)N[C@H]([C@H](O)C)CC,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCN(CC1)C(=O)C,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCN(CC1)C(=O)CO,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCN(CC1)C(=O)NC,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCN(CC1)CC(O)CO,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CCNCC1,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C1CC[NH+](CC1)C,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCC(CC=1)C(=O)N,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCC(CC=1)C(=O)NC,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCC(CC=1)C(O)=O,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCN(CC=1)C(=O)CO,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCN(CC=1)C(=O)NC,1
Fc1cc(ccc1)COc1nc(cnc1)-c1c2cc([nH]c2ncc1)C=1CCNCC=1,1
Fc1cc(ccc1)\C=C\C=1Oc2c(C(=O)C=1)c(O)cc(O)c2[C@H]1CC[NH+](C[C@H]1O)C,1
